ticker,sequence_length,lookahead_period,scaling_factor,threshold,cumulative_return,sharpe_ratio,trade_count,total_cost,pred_return_std
6861.T,50,10,50,0.2,0.980346992999675,-7.614798701329811,22,0.001760687679052353,0.0008453854908967521
6861.T,50,10,100,0.05,0.9974157947349332,-0.3794896328559814,302,0.009663364861626179,0.000502412733284018
6861.T,50,10,100,0.1,1.0425649607496847,4.128517141839097,298,0.007148920232430101,0.0006865910935953927
6861.T,50,10,100,0.2,1.0742635733283068,7.469666697917781,161,0.0070877764374017715,0.0007452814015311225
6861.T,50,10,200,0.05,1.1621070215483766,6.690114576261081,492,0.016802158672362566,0.0009090042880719423
6861.T,50,10,200,0.1,1.0687174954743877,2.7653011985562825,440,0.03630342329852283,0.0010821054532508527
6861.T,50,10,200,0.2,1.2554138333045026,6.687393725340896,366,0.013212118856608867,0.0009968580151285425
6861.T,100,3,50,0.05,0.9971701862242273,-8.840900725585158,26,0.0005418118904344738,0.00020129438027806864
6861.T,100,3,50,0.1,1.0020893852598305,2.034985888768196,66,0.0019977344665676354,0.0005743565155299071
6861.T,100,3,50,0.2,1.0,0.0,0,0.0,0.0003437306966717333
6861.T,100,3,100,0.05,1.0069618239467533,4.995099007320429,243,0.0014440054772421717,0.00026540411543981174
6861.T,100,3,100,0.1,1.0069262160794459,1.7846523223053343,218,0.005450360151007772,0.0005231731052492556
6861.T,100,3,100,0.2,0.9989133086752493,-2.4373657701065436,6,0.0004274039529263973,0.00028696450114363566
6861.T,100,3,200,0.05,1.026952127078218,4.551771982851535,429,0.017170337785501033,0.0004021547763272131
6861.T,100,3,200,0.1,1.0362344019354495,7.150710279439059,360,0.015217600436881185,0.00039982604599631704
6861.T,100,3,200,0.2,1.011384966109314,1.7724879679871544,133,0.006767550809308887,0.00035797793045224953
6861.T,100,5,50,0.05,1.010612575927446,2.546033188601454,265,0.003089715330861509,0.0006428515533661123
6861.T,100,5,50,0.1,1.003660470382867,5.868522021261765,28,0.000762822013348341,0.00045007918058157295
6861.T,100,5,50,0.2,1.0,0.0,0,0.0,0.0002911614716015678
6861.T,100,5,100,0.05,1.0358183540437351,5.218858205932662,338,0.003367061517201364,0.00046747227217068115
6861.T,100,5,100,0.1,1.0043258382026263,1.0815118624695437,236,0.007782586896792054,0.00047503132165018397
6861.T,100,5,100,0.2,1.0,0.0,0,0.0,0.00038429086279596864
6861.T,100,5,200,0.05,1.062052005974795,7.553321966840223,496,0.01054148122202605,0.0004476431169641193
6861.T,100,5,200,0.1,1.0160115900901645,2.725209810006055,355,0.005738942418247461,0.00037009188808553243
6861.T,100,5,200,0.2,1.0046786849179044,1.2234192517194957,103,0.007270180154591799,0.0003107374391593667
6861.T,100,10,50,0.05,1.0366547551029233,5.042935669408384,378,0.0058254536241292955,0.0009764681574767554
6861.T,100,10,50,0.1,1.0330363990465137,4.115799237364579,305,0.008825847273692488,0.001027846950789388
6861.T,100,10,50,0.2,0.9588798481739693,-9.638819680929728,70,0.004194472637027502,0.0011693506005637964
6861.T,100,10,100,0.05,1.0606812041760043,7.369766862708895,430,0.0045764718670398,0.0005756460304697979
6861.T,100,10,100,0.1,0.9220789621829931,-7.132789461833161,342,0.013702531391754747,0.0008696368571502106
6861.T,100,10,100,0.2,0.9939051552019041,-3.196161474136891,17,0.0010710486210882663,0.00038244212857106773
6861.T,100,10,200,0.05,1.3231483815188279,8.530859317424355,498,0.014182320144027472,0.0010155776508337414
6861.T,100,10,200,0.1,1.1612713063815816,8.35827762226164,367,0.005902184476144612,0.0005276945485853639
6861.T,100,10,200,0.2,1.0790953894291313,3.488978677360742,300,0.02295797090046108,0.0007511459283033826
6857.T,20,3,50,0.05,1.00850019243603,2.9852979587733466,152,0.002103845891542733,0.0004673270855263438
6857.T,20,3,50,0.1,0.9961774311766065,-3.0343434208727955,21,0.0009282019454985857,0.0004333134087662971
6857.T,20,3,50,0.2,1.0033085267976343,2.27739712847142,8,0.0008809658698737622,0.0005603298423133973
6857.T,20,3,100,0.05,1.007614319327409,1.9319682854926206,220,0.003971693443600088,0.00032610069388723176
6857.T,20,3,100,0.1,1.0257509998173107,6.575216013479439,91,0.003547477978281677,0.0003534918364537691
6857.T,20,3,100,0.2,1.0286508499793665,6.842332767168803,45,0.0028428029268980025,0.00046945764226934145
6857.T,20,3,200,0.05,1.0140502362386103,1.2954969274738948,438,0.01146689613815397,0.00033313877317582476
6857.T,20,3,200,0.1,1.01672777444381,1.30288584468628,221,0.005296846944838763,0.0002673458675320498
6857.T,20,3,200,0.2,1.0334533878345196,4.5520524050505555,102,0.006929817469790578,0.0003628779206762357
6857.T,20,5,50,0.05,1.0375764053146916,6.191943898773856,298,0.0033107044408097865,0.0006520157451220707
6857.T,20,5,50,0.1,1.02715949556241,5.270539122322079,107,0.002989516779780388,0.0006833672517805764
6857.T,20,5,50,0.2,1.0,0.0,0,0.0,0.00034954414649242466
6857.T,20,5,100,0.05,1.0271398728511443,3.3949452261915076,303,0.004854603274725378,0.00038830573286074277
6857.T,20,5,100,0.1,1.0228260831837637,2.127482075174554,264,0.0069575039204210045,0.0006368012074608627
6857.T,20,5,100,0.2,1.084878066371789,3.8336526479394215,276,0.014645050326362253,0.0011980431811112486
6857.T,20,5,200,0.05,1.1423142969029172,4.012885487846166,489,0.011662775545846672,0.000895403961457689
6857.T,20,5,200,0.1,0.9017484786546917,-3.021758666789638,420,0.019660726981237532,0.0010944174623885665
6857.T,20,5,200,0.2,1.1478860835039573,5.966443315402572,369,0.022258512303233148,0.0007320062091973971
6857.T,20,10,50,0.05,1.0177474125584192,2.56095184487696,307,0.005038256978150457,0.0007568850280236387
6857.T,20,10,50,0.1,1.0249776162081983,3.3881078474222237,176,0.0035819226410239934,0.0008597637364976454
6857.T,20,10,50,0.2,0.998451493263593,-0.9402572406279128,13,0.0008474977687001229,0.0005785225236736069
6857.T,20,10,100,0.05,0.993486401783064,-0.2800050833529768,372,0.007622923492453993,0.0007964907643901074
6857.T,20,10,100,0.1,1.0113612577346507,0.7720999164709524,361,0.01074369135312736,0.0009690106885140638
6857.T,20,10,100,0.2,1.0205183024013147,1.6781145368352652,205,0.007941417256370186,0.000981334647792357
6857.T,20,10,200,0.05,0.9337534249861599,-2.207648356039027,494,0.020911815110594034,0.0007974109126062225
6857.T,20,10,200,0.1,0.8281358791528051,-5.113195025466792,441,0.0280543542932719,0.0010989163007338331
6857.T,20,10,200,0.2,1.033430034305148,1.6761256857384972,227,0.02189548315946013,0.0006372745500825293
6857.T,50,3,50,0.05,1.0114702510711508,3.3662282520622986,219,0.002432538487482816,0.00055174700598651
6857.T,50,3,50,0.1,1.013292956204433,4.401829352907978,51,0.0012513397494331002,0.000523567204366249
6857.T,50,3,50,0.2,1.0,0.0,0,0.0,0.00041805764527438855
6857.T,50,3,100,0.05,1.0429247135650188,5.547140765192701,499,0.006112991494592279,0.0006197535236751194
6857.T,50,3,100,0.1,1.0062368417915684,0.920623612607256,204,0.007640056405216456,0.0004840086993554708
6857.T,50,3,100,0.2,1.0044791425251653,1.10605311077637,21,0.0024790520779788493,0.0004287588537796436
6857.T,50,3,200,0.05,1.0074858044822304,0.6018876092118166,443,0.016694330982863905,0.000658119195219887
6857.T,50,3,200,0.1,0.9418706829829385,-4.380948819057198,384,0.024561050208285452,0.0006175319324853311
6857.T,50,3,200,0.2,1.0112902448098013,1.365865552210886,84,0.006276633683592082,0.0003709393621056601
6857.T,50,5,50,0.05,1.0186211514714238,2.923430031047239,306,0.0032495577121153473,0.0007489825279473249
6857.T,50,5,50,0.1,1.0097405175548482,1.9788862109804939,147,0.004599616723135114,0.0007805774124987903
6857.T,50,5,50,0.2,1.0222040760165245,5.401863991705741,21,0.0011134735308587552,0.00078914346649313
6857.T,50,5,100,0.05,1.0409724619372023,5.872999406084204,347,0.006384388194419444,0.00041747714706782984
6857.T,50,5,100,0.1,0.9937249111901664,-1.150332472399186,186,0.005479230615310371,0.00048757659342471115
6857.T,50,5,100,0.2,0.9910902412202588,-0.6110529218300889,146,0.013713520811870694,0.0008347094879321164
6857.T,50,5,200,0.05,1.1674579518184434,4.026140133537204,503,0.03188994477968663,0.00110201654430378
6857.T,50,5,200,0.1,1.059143191289428,3.726598806353633,364,0.009798805532045663,0.0004941625072477039
6857.T,50,5,200,0.2,1.0316836768423407,1.2929467982276523,299,0.021951713413000108,0.0007285377476600208
6857.T,50,10,50,0.05,1.0195883648256363,1.916682258400898,333,0.002885092457290739,0.0009587166917336867
6857.T,50,10,50,0.1,1.0154549457525608,3.4729561865888,126,0.0029674687888473273,0.0007590296398272808
6857.T,50,10,50,0.2,1.0173998500777248,4.556379830514836,28,0.0011050582397729158,0.0008007498436706465
6857.T,50,10,100,0.05,0.9950056760451499,-0.18144555299576381,461,0.014674564730376006,0.0011720055934403013
6857.T,50,10,100,0.1,0.9927991793668068,-0.2900638934309218,268,0.007517057959921658,0.0008343049208383839
6857.T,50,10,100,0.2,1.1417510006668588,7.263670433533677,237,0.012062723329290748,0.0010981388678171587
6857.T,50,10,200,0.05,0.9866674463058752,-0.38265321113865186,476,0.0176744625903666,0.0008002837861572429
6857.T,50,10,200,0.1,0.9976874206194943,-0.03241879825988815,380,0.01455419110134244,0.0006117850023024167
6857.T,50,10,200,0.2,0.9393248524015823,-1.8753756937590125,237,0.014823273289948702,0.0007297111048690629
6857.T,100,3,50,0.05,0.9861354101630956,-4.128202372870767,305,0.002636010793503374,0.0005811938518692913
6857.T,100,3,50,0.1,0.9992441638014421,-0.8929261349379954,17,0.0003567142877727747,0.0003626846561102925
6857.T,100,3,50,0.2,1.0,0.0,0,0.0,0.0004615729065689615
6857.T,100,3,100,0.05,1.0212329111649854,4.118440329987174,344,0.0034564895438961686,0.00039246976480916196
6857.T,100,3,100,0.1,0.998384940452392,-0.28449470513815,122,0.00570420406293124,0.0004462335213875874
6857.T,100,3,100,0.2,1.0120239604854784,2.4805062884099742,47,0.0037214953918009996,0.0004659268653213901
6857.T,100,3,200,0.05,1.034456863064777,3.17970745683946,395,0.010723845870234073,0.00036184841222070035
6857.T,100,3,200,0.1,1.0322502285116657,4.870706285554398,331,0.007969210483133793,0.0003119775557167452
6857.T,100,3,200,0.2,0.9567467442925559,-2.1743126552501466,264,0.032047709077596666,0.0007730046147030605
6857.T,100,5,50,0.05,1.0248206382963951,5.698936291978968,248,0.003291134792380035,0.0005519352615233914
6857.T,100,5,50,0.1,1.0266608474618932,5.089995492030049,106,0.0026452626567333936,0.0007578581902033481
6857.T,100,5,50,0.2,1.0,0.0,0,0.0,0.0004914623157419749
6857.T,100,5,100,0.05,1.0008918991601015,0.1651630343924872,259,0.0031111534568481146,0.00039030530422156577
6857.T,100,5,100,0.1,1.0075885542758996,0.8076958550522617,308,0.008391545247286558,0.0008692303387433786
6857.T,100,5,100,0.2,1.014888821514559,1.0818924387083015,206,0.011926274467259647,0.0008414591270889462
6857.T,100,5,200,0.05,0.9124446009365494,-6.751938804719485,427,0.007843772287014873,0.000345439276508832
6857.T,100,5,200,0.1,1.0567173606343332,3.0086617640415745,361,0.011491684173233808,0.0005740839439586421
6857.T,100,5,200,0.2,1.0436718662758606,2.0327517487828892,324,0.015166506404057145,0.0006795611910097517
6857.T,100,10,50,0.05,1.081619248058038,4.7972090361241175,455,0.0055858583888039,0.001333613866147721
6857.T,100,10,50,0.1,1.0223845832927283,2.1358077287154416,232,0.008934336656238884,0.0012731459661090752
6857.T,100,10,50,0.2,1.033076955858486,4.340545353442411,80,0.003479668404906988,0.0012023209379240887
6857.T,100,10,100,0.05,1.0642120299606628,2.8111119218519467,460,0.008459797292016447,0.0011708147129460408
6857.T,100,10,100,0.1,1.057481587863415,5.615125556996327,275,0.005613686237484217,0.0006849331147391502
6857.T,100,10,100,0.2,1.0626078348581172,3.6553396219687437,247,0.008081776136532427,0.0010292371007983004
6857.T,100,10,200,0.05,1.226624815575208,5.206597091555429,487,0.03182414923212491,0.0009846652626124422
6857.T,100,10,200,0.1,1.0474857240082127,1.597809120245673,453,0.020055327750742435,0.0008461938524426141
6857.T,100,10,200,0.2,1.0819408806377708,3.0036883413966273,317,0.014656252972781659,0.0008424083799547207
