Target Profit,Stop Loss,Total Profit,Success Trades,Failed Trades
75,40,596.0,23,2604
75,41,595.0,23,2604
75,42,708.0,24,2603
75,43,735.0,24,2603
75,44,739.0,24,2603
75,45,706.0,24,2603
75,46,684.0,24,2603
75,47,684.0,24,2603
75,48,787.0,25,2602
75,49,742.0,25,2602
75,50,704.0,25,2602
75,51,659.0,25,2602
75,52,695.0,25,2602
75,53,660.0,25,2602
75,54,708.0,25,2602
75,55,651.0,25,2602
75,56,766.0,25,2602
75,57,720.0,25,2602
75,58,667.0,25,2602
75,59,656.0,25,2602
75,60,608.0,25,2602
75,61,560.0,25,2602
75,62,589.0,25,2602
75,63,604.0,25,2602
75,64,605.0,25,2602
75,65,677.0,25,2602
75,66,700.0,25,2602
75,67,663.0,25,2602
75,68,662.0,25,2602
75,69,655.0,25,2602
75,70,648.0,25,2602
75,71,645.0,25,2602
75,72,620.0,25,2602
75,73,592.0,25,2602
75,74,564.0,25,2602
75,75,545.0,25,2602
75,76,561.0,25,2602
75,77,565.0,25,2602
75,78,568.0,25,2602
75,79,571.0,25,2602
75,80,549.0,25,2602
75,81,529.0,25,2602
75,82,541.0,25,2602
75,83,524.0,25,2602
75,84,506.0,25,2602
75,85,488.0,25,2602
75,86,631.0,26,2601
75,87,614.0,26,2601
75,88,616.0,26,2601
75,89,630.0,26,2601
75,90,654.0,26,2601
75,91,641.0,26,2601
75,92,628.0,26,2601
75,93,615.0,26,2601
75,94,602.0,26,2601
75,95,589.0,26,2601
75,96,576.0,26,2601
75,97,600.0,26,2601
75,98,588.0,26,2601
75,99,610.0,26,2601
76,0,0.0,0,2627
76,1,813.0,2,2625
76,2,1052.0,7,2620
76,3,1386.0,9,2618
76,4,1473.0,12,2615
76,5,1701.0,14,2613
76,6,1676.0,17,2610
76,7,1695.0,17,2610
76,8,1155.0,17,2610
76,9,1044.0,19,2608
76,10,949.0,19,2608
76,11,551.0,19,2608
76,12,806.0,19,2608
76,13,573.0,19,2608
76,14,350.0,19,2608
76,15,271.0,19,2608
76,16,427.0,19,2608
76,17,303.0,19,2608
76,18,570.0,19,2608
76,19,474.0,20,2607
76,20,325.0,20,2607
76,21,59.0,20,2607
76,22,49.0,20,2607
76,23,-123.0,20,2607
76,24,-61.0,21,2606
76,25,123.0,21,2606
76,26,215.0,22,2605
76,27,492.0,22,2605
76,28,522.0,22,2605
76,29,587.0,22,2605
76,30,524.0,22,2605
76,31,476.0,22,2605
76,32,421.0,22,2605
76,33,474.0,22,2605
76,34,544.0,22,2605
76,35,487.0,22,2605
76,36,483.0,22,2605
76,37,502.0,22,2605
76,38,533.0,22,2605
76,39,502.0,22,2605
76,40,619.0,23,2604
76,41,618.0,23,2604
76,42,732.0,24,2603
76,43,759.0,24,2603
76,44,763.0,24,2603
76,45,730.0,24,2603
76,46,708.0,24,2603
76,47,708.0,24,2603
76,48,812.0,25,2602
76,49,767.0,25,2602
76,50,729.0,25,2602
76,51,684.0,25,2602
76,52,720.0,25,2602
76,53,685.0,25,2602
76,54,733.0,25,2602
76,55,676.0,25,2602
76,56,791.0,25,2602
76,57,745.0,25,2602
76,58,692.0,25,2602
76,59,681.0,25,2602
76,60,633.0,25,2602
76,61,585.0,25,2602
76,62,614.0,25,2602
76,63,629.0,25,2602
76,64,630.0,25,2602
76,65,702.0,25,2602
76,66,725.0,25,2602
76,67,688.0,25,2602
76,68,687.0,25,2602
76,69,680.0,25,2602
76,70,673.0,25,2602
76,71,670.0,25,2602
76,72,645.0,25,2602
76,73,617.0,25,2602
76,74,589.0,25,2602
76,75,570.0,25,2602
76,76,586.0,25,2602
76,77,590.0,25,2602
76,78,593.0,25,2602
76,79,596.0,25,2602
76,80,574.0,25,2602
76,81,554.0,25,2602
76,82,566.0,25,2602
76,83,549.0,25,2602
76,84,531.0,25,2602
76,85,513.0,25,2602
76,86,657.0,26,2601
76,87,640.0,26,2601
76,88,642.0,26,2601
76,89,656.0,26,2601
76,90,680.0,26,2601
76,91,667.0,26,2601
76,92,654.0,26,2601
76,93,641.0,26,2601
76,94,628.0,26,2601
76,95,615.0,26,2601
76,96,602.0,26,2601
76,97,626.0,26,2601
76,98,614.0,26,2601
76,99,636.0,26,2601
77,0,0.0,0,2627
77,1,815.0,2,2625
77,2,1031.0,6,2621
77,3,1367.0,8,2619
77,4,1457.0,11,2616
77,5,1687.0,13,2614
77,6,1601.0,15,2612
77,7,1620.0,15,2612
77,8,1080.0,15,2612
77,9,971.0,17,2610
77,10,876.0,17,2610
77,11,478.0,17,2610
77,12,733.0,17,2610
77,13,500.0,17,2610
77,14,277.0,17,2610
77,15,198.0,17,2610
77,16,354.0,17,2610
77,17,230.0,17,2610
77,18,497.0,17,2610
77,19,402.0,18,2609
77,20,253.0,18,2609
77,21,-13.0,18,2609
77,22,-23.0,18,2609
77,23,-195.0,18,2609
77,24,-132.0,19,2608
77,25,52.0,19,2608
77,26,145.0,20,2607
77,27,422.0,20,2607
77,28,452.0,20,2607
77,29,517.0,20,2607
77,30,454.0,20,2607
77,31,406.0,20,2607
77,32,351.0,20,2607
77,33,404.0,20,2607
77,34,474.0,20,2607
77,35,417.0,20,2607
77,36,413.0,20,2607
77,37,432.0,20,2607
77,38,463.0,20,2607
77,39,432.0,20,2607
77,40,550.0,21,2606
77,41,549.0,21,2606
77,42,664.0,22,2605
77,43,691.0,22,2605
77,44,695.0,22,2605
77,45,662.0,22,2605
77,46,640.0,22,2605
77,47,640.0,22,2605
77,48,745.0,23,2604
77,49,700.0,23,2604
77,50,662.0,23,2604
77,51,617.0,23,2604
77,52,653.0,23,2604
77,53,618.0,23,2604
77,54,666.0,23,2604
77,55,609.0,23,2604
77,56,724.0,23,2604
77,57,678.0,23,2604
77,58,625.0,23,2604
77,59,614.0,23,2604
77,60,566.0,23,2604
77,61,518.0,23,2604
77,62,547.0,23,2604
77,63,562.0,23,2604
77,64,563.0,23,2604
77,65,635.0,23,2604
77,66,658.0,23,2604
77,67,621.0,23,2604
77,68,620.0,23,2604
77,69,613.0,23,2604
77,70,606.0,23,2604
77,71,603.0,23,2604
77,72,578.0,23,2604
77,73,550.0,23,2604
77,74,522.0,23,2604
77,75,503.0,23,2604
77,76,519.0,23,2604
77,77,523.0,23,2604
77,78,526.0,23,2604
77,79,529.0,23,2604
77,80,507.0,23,2604
77,81,487.0,23,2604
77,82,499.0,23,2604
77,83,482.0,23,2604
77,84,464.0,23,2604
77,85,446.0,23,2604
77,86,591.0,24,2603
77,87,574.0,24,2603
77,88,576.0,24,2603
77,89,590.0,24,2603
77,90,614.0,24,2603
77,91,601.0,24,2603
77,92,588.0,24,2603
77,93,575.0,24,2603
77,94,562.0,24,2603
77,95,549.0,24,2603
77,96,536.0,24,2603
77,97,560.0,24,2603
77,98,548.0,24,2603
77,99,570.0,24,2603
78,0,0.0,0,2627
78,1,817.0,2,2625
78,2,1037.0,6,2621
78,3,1375.0,8,2619
78,4,1468.0,11,2616
78,5,1700.0,13,2614
78,6,1566.0,14,2613
78,7,1585.0,14,2613
78,8,1045.0,14,2613
78,9,938.0,16,2611
78,10,843.0,16,2611
78,11,445.0,16,2611
78,12,700.0,16,2611
78,13,467.0,16,2611
78,14,244.0,16,2611
78,15,165.0,16,2611
78,16,321.0,16,2611
78,17,197.0,16,2611
78,18,464.0,16,2611
78,19,370.0,17,2610
78,20,221.0,17,2610
78,21,-45.0,17,2610
78,22,-55.0,17,2610
78,23,-227.0,17,2610
78,24,-163.0,18,2609
78,25,21.0,18,2609
78,26,115.0,19,2608
78,27,392.0,19,2608
78,28,422.0,19,2608
78,29,487.0,19,2608
78,30,424.0,19,2608
78,31,376.0,19,2608
78,32,321.0,19,2608
78,33,374.0,19,2608
78,34,444.0,19,2608
78,35,387.0,19,2608
78,36,383.0,19,2608
78,37,402.0,19,2608
78,38,433.0,19,2608
78,39,402.0,19,2608
78,40,521.0,20,2607
78,41,520.0,20,2607
78,42,636.0,21,2606
78,43,663.0,21,2606
78,44,667.0,21,2606
78,45,634.0,21,2606
78,46,612.0,21,2606
78,47,612.0,21,2606
78,48,718.0,22,2605
78,49,673.0,22,2605
78,50,635.0,22,2605
78,51,590.0,22,2605
78,52,626.0,22,2605
78,53,591.0,22,2605
78,54,639.0,22,2605
78,55,582.0,22,2605
78,56,697.0,22,2605
78,57,651.0,22,2605
78,58,598.0,22,2605
78,59,587.0,22,2605
78,60,539.0,22,2605
78,61,491.0,22,2605
78,62,520.0,22,2605
78,63,535.0,22,2605
78,64,536.0,22,2605
78,65,608.0,22,2605
78,66,631.0,22,2605
78,67,594.0,22,2605
78,68,593.0,22,2605
78,69,586.0,22,2605
78,70,579.0,22,2605
78,71,576.0,22,2605
78,72,551.0,22,2605
78,73,523.0,22,2605
78,74,495.0,22,2605
78,75,476.0,22,2605
78,76,492.0,22,2605
78,77,496.0,22,2605
78,78,499.0,22,2605
78,79,502.0,22,2605
78,80,480.0,22,2605
78,81,460.0,22,2605
78,82,472.0,22,2605
78,83,455.0,22,2605
78,84,437.0,22,2605
78,85,419.0,22,2605
78,86,565.0,23,2604
78,87,548.0,23,2604
78,88,550.0,23,2604
78,89,564.0,23,2604
78,90,588.0,23,2604
78,91,575.0,23,2604
78,92,562.0,23,2604
78,93,549.0,23,2604
78,94,536.0,23,2604
78,95,523.0,23,2604
78,96,510.0,23,2604
78,97,534.0,23,2604
78,98,522.0,23,2604
78,99,544.0,23,2604
79,0,0.0,0,2627
79,1,819.0,2,2625
79,2,986.0,4,2623
79,3,1306.0,5,2622
79,4,1402.0,8,2619
79,5,1636.0,10,2617
79,6,1503.0,11,2616
79,7,1522.0,11,2616
79,8,982.0,11,2616
79,9,877.0,13,2614
79,10,782.0,13,2614
79,11,384.0,13,2614
79,12,639.0,13,2614
79,13,406.0,13,2614
79,14,183.0,13,2614
79,15,104.0,13,2614
79,16,260.0,13,2614
79,17,136.0,13,2614
79,18,403.0,13,2614
79,19,310.0,14,2613
79,20,161.0,14,2613
79,21,-105.0,14,2613
79,22,-115.0,14,2613
79,23,-287.0,14,2613
79,24,-222.0,15,2612
79,25,-38.0,15,2612
79,26,34.0,15,2612
79,27,311.0,15,2612
79,28,341.0,15,2612
79,29,406.0,15,2612
79,30,343.0,15,2612
79,31,295.0,15,2612
79,32,240.0,15,2612
79,33,293.0,15,2612
79,34,363.0,15,2612
79,35,306.0,15,2612
79,36,302.0,15,2612
79,37,321.0,15,2612
79,38,352.0,15,2612
79,39,321.0,15,2612
79,40,441.0,16,2611
79,41,440.0,16,2611
79,42,557.0,17,2610
79,43,584.0,17,2610
79,44,588.0,17,2610
79,45,555.0,17,2610
79,46,533.0,17,2610
79,47,533.0,17,2610
79,48,640.0,18,2609
79,49,595.0,18,2609
79,50,557.0,18,2609
79,51,512.0,18,2609
79,52,548.0,18,2609
79,53,513.0,18,2609
79,54,561.0,18,2609
79,55,504.0,18,2609
79,56,619.0,18,2609
79,57,573.0,18,2609
79,58,520.0,18,2609
79,59,509.0,18,2609
79,60,461.0,18,2609
79,61,413.0,18,2609
79,62,442.0,18,2609
79,63,457.0,18,2609
79,64,458.0,18,2609
79,65,530.0,18,2609
79,66,553.0,18,2609
79,67,516.0,18,2609
79,68,515.0,18,2609
79,69,508.0,18,2609
79,70,501.0,18,2609
79,71,498.0,18,2609
79,72,473.0,18,2609
79,73,445.0,18,2609
79,74,417.0,18,2609
79,75,398.0,18,2609
79,76,414.0,18,2609
79,77,418.0,18,2609
79,78,421.0,18,2609
79,79,424.0,18,2609
79,80,402.0,18,2609
79,81,382.0,18,2609
79,82,394.0,18,2609
79,83,377.0,18,2609
79,84,359.0,18,2609
79,85,341.0,18,2609
79,86,488.0,19,2608
79,87,471.0,19,2608
79,88,473.0,19,2608
79,89,487.0,19,2608
79,90,511.0,19,2608
79,91,498.0,19,2608
79,92,485.0,19,2608
79,93,472.0,19,2608
79,94,459.0,19,2608
79,95,446.0,19,2608
79,96,433.0,19,2608
79,97,457.0,19,2608
79,98,445.0,19,2608
79,99,467.0,19,2608
80,0,0.0,0,2627
80,1,821.0,2,2625
80,2,990.0,4,2623
80,3,1311.0,5,2622
80,4,1410.0,8,2619
80,5,1646.0,10,2617
80,6,1514.0,11,2616
80,7,1533.0,11,2616
80,8,993.0,11,2616
80,9,890.0,13,2614
80,10,795.0,13,2614
80,11,397.0,13,2614
80,12,652.0,13,2614
80,13,419.0,13,2614
80,14,196.0,13,2614
80,15,117.0,13,2614
80,16,273.0,13,2614
80,17,149.0,13,2614
80,18,416.0,13,2614
80,19,324.0,14,2613
80,20,175.0,14,2613
80,21,-91.0,14,2613
80,22,-101.0,14,2613
80,23,-273.0,14,2613
80,24,-207.0,15,2612
80,25,-23.0,15,2612
80,26,49.0,15,2612
80,27,326.0,15,2612
80,28,356.0,15,2612
80,29,421.0,15,2612
80,30,358.0,15,2612
80,31,310.0,15,2612
80,32,255.0,15,2612
80,33,308.0,15,2612
80,34,378.0,15,2612
80,35,321.0,15,2612
80,36,317.0,15,2612
80,37,336.0,15,2612
80,38,367.0,15,2612
80,39,336.0,15,2612
80,40,457.0,16,2611
80,41,456.0,16,2611
80,42,574.0,17,2610
80,43,601.0,17,2610
80,44,605.0,17,2610
80,45,572.0,17,2610
80,46,550.0,17,2610
80,47,550.0,17,2610
80,48,658.0,18,2609
80,49,613.0,18,2609
80,50,575.0,18,2609
80,51,530.0,18,2609
80,52,566.0,18,2609
80,53,531.0,18,2609
80,54,579.0,18,2609
80,55,522.0,18,2609
80,56,637.0,18,2609
80,57,591.0,18,2609
80,58,538.0,18,2609
80,59,527.0,18,2609
80,60,479.0,18,2609
80,61,431.0,18,2609
80,62,460.0,18,2609
80,63,475.0,18,2609
80,64,476.0,18,2609
80,65,548.0,18,2609
80,66,571.0,18,2609
80,67,534.0,18,2609
80,68,533.0,18,2609
80,69,526.0,18,2609
80,70,519.0,18,2609
80,71,516.0,18,2609
80,72,491.0,18,2609
80,73,463.0,18,2609
80,74,435.0,18,2609
80,75,416.0,18,2609
80,76,432.0,18,2609
80,77,436.0,18,2609
80,78,439.0,18,2609
80,79,442.0,18,2609
80,80,420.0,18,2609
80,81,400.0,18,2609
80,82,412.0,18,2609
80,83,395.0,18,2609
80,84,377.0,18,2609
80,85,359.0,18,2609
80,86,507.0,19,2608
80,87,490.0,19,2608
80,88,492.0,19,2608
80,89,506.0,19,2608
80,90,530.0,19,2608
80,91,517.0,19,2608
80,92,504.0,19,2608
80,93,491.0,19,2608
80,94,478.0,19,2608
80,95,465.0,19,2608
80,96,452.0,19,2608
80,97,476.0,19,2608
80,98,464.0,19,2608
80,99,486.0,19,2608
81,0,0.0,0,2627
81,1,823.0,2,2625
81,2,994.0,4,2623
81,3,1316.0,5,2622
81,4,1418.0,8,2619
81,5,1656.0,10,2617
81,6,1525.0,11,2616
81,7,1544.0,11,2616
81,8,1004.0,11,2616
81,9,903.0,13,2614
81,10,808.0,13,2614
81,11,410.0,13,2614
81,12,665.0,13,2614
81,13,432.0,13,2614
81,14,209.0,13,2614
81,15,130.0,13,2614
81,16,286.0,13,2614
81,17,162.0,13,2614
81,18,429.0,13,2614
81,19,338.0,14,2613
81,20,189.0,14,2613
81,21,-77.0,14,2613
81,22,-87.0,14,2613
81,23,-259.0,14,2613
81,24,-192.0,15,2612
81,25,-8.0,15,2612
81,26,64.0,15,2612
81,27,341.0,15,2612
81,28,371.0,15,2612
81,29,436.0,15,2612
81,30,373.0,15,2612
81,31,325.0,15,2612
81,32,270.0,15,2612
81,33,323.0,15,2612
81,34,393.0,15,2612
81,35,336.0,15,2612
81,36,332.0,15,2612
81,37,351.0,15,2612
81,38,382.0,15,2612
81,39,351.0,15,2612
81,40,473.0,16,2611
81,41,472.0,16,2611
81,42,591.0,17,2610
81,43,618.0,17,2610
81,44,622.0,17,2610
81,45,589.0,17,2610
81,46,567.0,17,2610
81,47,567.0,17,2610
81,48,676.0,18,2609
81,49,631.0,18,2609
81,50,593.0,18,2609
81,51,548.0,18,2609
81,52,584.0,18,2609
81,53,549.0,18,2609
81,54,597.0,18,2609
81,55,540.0,18,2609
81,56,655.0,18,2609
81,57,609.0,18,2609
81,58,556.0,18,2609
81,59,545.0,18,2609
81,60,497.0,18,2609
81,61,449.0,18,2609
81,62,478.0,18,2609
81,63,493.0,18,2609
81,64,494.0,18,2609
81,65,566.0,18,2609
81,66,589.0,18,2609
81,67,552.0,18,2609
81,68,551.0,18,2609
81,69,544.0,18,2609
81,70,537.0,18,2609
81,71,534.0,18,2609
81,72,509.0,18,2609
81,73,481.0,18,2609
81,74,453.0,18,2609
81,75,434.0,18,2609
81,76,450.0,18,2609
81,77,454.0,18,2609
81,78,457.0,18,2609
81,79,460.0,18,2609
81,80,438.0,18,2609
81,81,418.0,18,2609
81,82,430.0,18,2609
81,83,413.0,18,2609
81,84,395.0,18,2609
81,85,377.0,18,2609
81,86,526.0,19,2608
81,87,509.0,19,2608
81,88,511.0,19,2608
81,89,525.0,19,2608
81,90,549.0,19,2608
81,91,536.0,19,2608
81,92,523.0,19,2608
81,93,510.0,19,2608
81,94,497.0,19,2608
81,95,484.0,19,2608
81,96,471.0,19,2608
81,97,495.0,19,2608
81,98,483.0,19,2608
81,99,505.0,19,2608
82,0,0.0,0,2627
82,1,825.0,2,2625
82,2,998.0,4,2623
82,3,1321.0,5,2622
82,4,1426.0,8,2619
82,5,1666.0,10,2617
82,6,1536.0,11,2616
82,7,1555.0,11,2616
82,8,1015.0,11,2616
82,9,916.0,13,2614
82,10,821.0,13,2614
82,11,423.0,13,2614
82,12,678.0,13,2614
82,13,445.0,13,2614
82,14,222.0,13,2614
82,15,143.0,13,2614
82,16,299.0,13,2614
82,17,175.0,13,2614
82,18,442.0,13,2614
82,19,352.0,14,2613
82,20,203.0,14,2613
82,21,-63.0,14,2613
82,22,-73.0,14,2613
82,23,-245.0,14,2613
82,24,-180.0,14,2613
82,25,4.0,14,2613
82,26,76.0,14,2613
82,27,353.0,14,2613
82,28,383.0,14,2613
82,29,448.0,14,2613
82,30,385.0,14,2613
82,31,337.0,14,2613
82,32,282.0,14,2613
82,33,335.0,14,2613
82,34,405.0,14,2613
82,35,348.0,14,2613
82,36,344.0,14,2613
82,37,363.0,14,2613
82,38,394.0,14,2613
82,39,363.0,14,2613
82,40,468.0,14,2613
82,41,467.0,14,2613
82,42,587.0,15,2612
82,43,614.0,15,2612
82,44,618.0,15,2612
82,45,585.0,15,2612
82,46,563.0,15,2612
82,47,563.0,15,2612
82,48,673.0,16,2611
82,49,628.0,16,2611
82,50,590.0,16,2611
82,51,545.0,16,2611
82,52,581.0,16,2611
82,53,546.0,16,2611
82,54,594.0,16,2611
82,55,537.0,16,2611
82,56,652.0,16,2611
82,57,606.0,16,2611
82,58,553.0,16,2611
82,59,542.0,16,2611
82,60,494.0,16,2611
82,61,446.0,16,2611
82,62,475.0,16,2611
82,63,490.0,16,2611
82,64,491.0,16,2611
82,65,563.0,16,2611
82,66,586.0,16,2611
82,67,549.0,16,2611
82,68,548.0,16,2611
82,69,541.0,16,2611
82,70,534.0,16,2611
82,71,531.0,16,2611
82,72,506.0,16,2611
82,73,478.0,16,2611
82,74,450.0,16,2611
82,75,431.0,16,2611
82,76,447.0,16,2611
82,77,451.0,16,2611
82,78,454.0,16,2611
82,79,457.0,16,2611
82,80,435.0,16,2611
82,81,415.0,16,2611
82,82,427.0,16,2611
82,83,410.0,16,2611
82,84,392.0,16,2611
82,85,374.0,16,2611
82,86,524.0,17,2610
82,87,507.0,17,2610
82,88,509.0,17,2610
82,89,523.0,17,2610
82,90,547.0,17,2610
82,91,534.0,17,2610
82,92,521.0,17,2610
82,93,508.0,17,2610
82,94,495.0,17,2610
82,95,482.0,17,2610
82,96,469.0,17,2610
82,97,493.0,17,2610
82,98,481.0,17,2610
82,99,503.0,17,2610
83,0,0.0,0,2627
83,1,827.0,2,2625
83,2,1002.0,4,2623
83,3,1315.0,4,2623
83,4,1423.0,7,2620
83,5,1594.0,8,2619
83,6,1465.0,9,2618
83,7,1484.0,9,2618
83,8,944.0,9,2618
83,9,847.0,11,2616
83,10,752.0,11,2616
83,11,354.0,11,2616
83,12,609.0,11,2616
83,13,376.0,11,2616
83,14,153.0,11,2616
83,15,74.0,11,2616
83,16,230.0,11,2616
83,17,106.0,11,2616
83,18,373.0,11,2616
83,19,284.0,12,2615
83,20,135.0,12,2615
83,21,-131.0,12,2615
83,22,-141.0,12,2615
83,23,-313.0,12,2615
83,24,-248.0,12,2615
83,25,-64.0,12,2615
83,26,8.0,12,2615
83,27,285.0,12,2615
83,28,315.0,12,2615
83,29,380.0,12,2615
83,30,317.0,12,2615
83,31,269.0,12,2615
83,32,214.0,12,2615
83,33,267.0,12,2615
83,34,337.0,12,2615
83,35,280.0,12,2615
83,36,276.0,12,2615
83,37,295.0,12,2615
83,38,326.0,12,2615
83,39,295.0,12,2615
83,40,400.0,12,2615
83,41,399.0,12,2615
83,42,520.0,13,2614
83,43,547.0,13,2614
83,44,551.0,13,2614
83,45,518.0,13,2614
83,46,496.0,13,2614
83,47,496.0,13,2614
83,48,607.0,14,2613
83,49,562.0,14,2613
83,50,524.0,14,2613
83,51,479.0,14,2613
83,52,515.0,14,2613
83,53,480.0,14,2613
83,54,528.0,14,2613
83,55,471.0,14,2613
83,56,586.0,14,2613
83,57,540.0,14,2613
83,58,487.0,14,2613
83,59,476.0,14,2613
83,60,428.0,14,2613
83,61,380.0,14,2613
83,62,409.0,14,2613
83,63,424.0,14,2613
83,64,425.0,14,2613
83,65,497.0,14,2613
83,66,520.0,14,2613
83,67,483.0,14,2613
83,68,482.0,14,2613
83,69,475.0,14,2613
83,70,468.0,14,2613
83,71,465.0,14,2613
83,72,440.0,14,2613
83,73,412.0,14,2613
83,74,384.0,14,2613
83,75,365.0,14,2613
83,76,381.0,14,2613
83,77,385.0,14,2613
83,78,388.0,14,2613
83,79,391.0,14,2613
83,80,369.0,14,2613
83,81,349.0,14,2613
83,82,361.0,14,2613
83,83,344.0,14,2613
83,84,326.0,14,2613
83,85,308.0,14,2613
83,86,459.0,15,2612
83,87,442.0,15,2612
83,88,444.0,15,2612
83,89,458.0,15,2612
83,90,482.0,15,2612
83,91,469.0,15,2612
83,92,456.0,15,2612
83,93,443.0,15,2612
83,94,430.0,15,2612
83,95,417.0,15,2612
83,96,404.0,15,2612
83,97,428.0,15,2612
83,98,416.0,15,2612
83,99,438.0,15,2612
84,0,0.0,0,2627
84,1,829.0,2,2625
84,2,1006.0,4,2623
84,3,1319.0,4,2623
84,4,1430.0,7,2620
84,5,1602.0,8,2619
84,6,1473.0,8,2619
84,7,1492.0,8,2619
84,8,952.0,8,2619
84,9,857.0,10,2617
84,10,762.0,10,2617
84,11,364.0,10,2617
84,12,619.0,10,2617
84,13,386.0,10,2617
84,14,163.0,10,2617
84,15,84.0,10,2617
84,16,240.0,10,2617
84,17,116.0,10,2617
84,18,383.0,10,2617
84,19,295.0,11,2616
84,20,146.0,11,2616
84,21,-120.0,11,2616
84,22,-130.0,11,2616
84,23,-302.0,11,2616
84,24,-237.0,11,2616
84,25,-53.0,11,2616
84,26,19.0,11,2616
84,27,296.0,11,2616
84,28,326.0,11,2616
84,29,391.0,11,2616
84,30,328.0,11,2616
84,31,280.0,11,2616
84,32,225.0,11,2616
84,33,278.0,11,2616
84,34,348.0,11,2616
84,35,291.0,11,2616
84,36,287.0,11,2616
84,37,306.0,11,2616
84,38,337.0,11,2616
84,39,306.0,11,2616
84,40,411.0,11,2616
84,41,410.0,11,2616
84,42,532.0,12,2615
84,43,559.0,12,2615
84,44,563.0,12,2615
84,45,530.0,12,2615
84,46,508.0,12,2615
84,47,508.0,12,2615
84,48,620.0,13,2614
84,49,575.0,13,2614
84,50,537.0,13,2614
84,51,492.0,13,2614
84,52,528.0,13,2614
84,53,493.0,13,2614
84,54,541.0,13,2614
84,55,484.0,13,2614
84,56,599.0,13,2614
84,57,553.0,13,2614
84,58,500.0,13,2614
84,59,489.0,13,2614
84,60,441.0,13,2614
84,61,393.0,13,2614
84,62,422.0,13,2614
84,63,437.0,13,2614
84,64,438.0,13,2614
84,65,510.0,13,2614
84,66,533.0,13,2614
84,67,496.0,13,2614
84,68,495.0,13,2614
84,69,488.0,13,2614
84,70,481.0,13,2614
84,71,478.0,13,2614
84,72,453.0,13,2614
84,73,425.0,13,2614
84,74,397.0,13,2614
84,75,378.0,13,2614
84,76,394.0,13,2614
84,77,398.0,13,2614
84,78,401.0,13,2614
84,79,404.0,13,2614
84,80,382.0,13,2614
84,81,362.0,13,2614
84,82,374.0,13,2614
84,83,357.0,13,2614
84,84,339.0,13,2614
84,85,321.0,13,2614
84,86,473.0,14,2613
84,87,456.0,14,2613
84,88,458.0,14,2613
84,89,472.0,14,2613
84,90,496.0,14,2613
84,91,483.0,14,2613
84,92,470.0,14,2613
84,93,457.0,14,2613
84,94,444.0,14,2613
84,95,431.0,14,2613
84,96,418.0,14,2613
84,97,442.0,14,2613
84,98,430.0,14,2613
84,99,452.0,14,2613
85,0,0.0,0,2627
85,1,824.0,1,2626
85,2,1003.0,3,2624
85,3,1316.0,3,2624
85,4,1430.0,6,2621
85,5,1603.0,7,2620
85,6,1474.0,7,2620
85,7,1493.0,7,2620
85,8,953.0,7,2620
85,9,860.0,9,2618
85,10,765.0,9,2618
85,11,367.0,9,2618
85,12,622.0,9,2618
85,13,389.0,9,2618
85,14,166.0,9,2618
85,15,87.0,9,2618
85,16,243.0,9,2618
85,17,119.0,9,2618
85,18,386.0,9,2618
85,19,299.0,10,2617
85,20,150.0,10,2617
85,21,-116.0,10,2617
85,22,-126.0,10,2617
85,23,-298.0,10,2617
85,24,-233.0,10,2617
85,25,-49.0,10,2617
85,26,23.0,10,2617
85,27,300.0,10,2617
85,28,330.0,10,2617
85,29,395.0,10,2617
85,30,332.0,10,2617
85,31,284.0,10,2617
85,32,229.0,10,2617
85,33,282.0,10,2617
85,34,352.0,10,2617
85,35,295.0,10,2617
85,36,291.0,10,2617
85,37,310.0,10,2617
85,38,341.0,10,2617
85,39,310.0,10,2617
85,40,415.0,10,2617
85,41,414.0,10,2617
85,42,537.0,11,2616
85,43,564.0,11,2616
85,44,568.0,11,2616
85,45,535.0,11,2616
85,46,513.0,11,2616
85,47,513.0,11,2616
85,48,513.0,11,2616
85,49,468.0,11,2616
85,50,430.0,11,2616
85,51,385.0,11,2616
85,52,421.0,11,2616
85,53,386.0,11,2616
85,54,434.0,11,2616
85,55,377.0,11,2616
85,56,492.0,11,2616
85,57,446.0,11,2616
85,58,393.0,11,2616
85,59,382.0,11,2616
85,60,334.0,11,2616
85,61,286.0,11,2616
85,62,315.0,11,2616
85,63,330.0,11,2616
85,64,331.0,11,2616
85,65,403.0,11,2616
85,66,426.0,11,2616
85,67,389.0,11,2616
85,68,388.0,11,2616
85,69,381.0,11,2616
85,70,374.0,11,2616
85,71,371.0,11,2616
85,72,346.0,11,2616
85,73,318.0,11,2616
85,74,290.0,11,2616
85,75,271.0,11,2616
85,76,287.0,11,2616
85,77,291.0,11,2616
85,78,294.0,11,2616
85,79,297.0,11,2616
85,80,275.0,11,2616
85,81,255.0,11,2616
85,82,267.0,11,2616
85,83,250.0,11,2616
85,84,232.0,11,2616
85,85,214.0,11,2616
85,86,367.0,12,2615
85,87,350.0,12,2615
85,88,352.0,12,2615
85,89,366.0,12,2615
85,90,390.0,12,2615
85,91,377.0,12,2615
85,92,364.0,12,2615
85,93,351.0,12,2615
85,94,338.0,12,2615
85,95,325.0,12,2615
85,96,312.0,12,2615
85,97,336.0,12,2615
85,98,324.0,12,2615
85,99,346.0,12,2615
86,0,0.0,0,2627
86,1,825.0,1,2626
86,2,1006.0,3,2624
86,3,1319.0,3,2624
86,4,1424.0,5,2622
86,5,1591.0,5,2622
